B (G);EPR intensity (au);Sim Sum;Sim A;Sim B
3349.5599;0.86576378;0.83917797;0.67084472;0.16833325
3349.645;0.88456003;0.84962124;0.68503797;0.16458327
3349.7302;0.86086538;0.8600303;0.69932282;0.16070748
3349.8154;0.92173912;0.87038127;0.71367398;0.15670729
3349.9005;0.89255485;0.88064762;0.72806332;0.1525843
3349.9857;0.93016076;0.89079997;0.74245963;0.14834034
3350.0708;0.84550629;0.90080587;0.75682844;0.14397743
3350.156;0.92284712;0.91062964;0.77113184;0.1394978
3350.2412;0.83157122;0.92023218;0.78532828;0.1349039
3350.3263;1;0.92957073;0.79937236;0.13019837
3350.4115;0.97344513;0.93859876;0.8132147;0.12538407
3350.4967;0.91580304;0.94726574;0.8268017;0.12046404
3350.5818;0.90205918;0.955517;0.84007545;0.11544154
3350.667;0.88380619;0.96329361;0.85297358;0.11032002
3350.7522;0.88449988;0.97053224;0.86542912;0.10510312
3350.8373;0.96308214;0.9771651;0.87737046;0.099794643
3350.9225;0.86519313;0.98311988;0.88872128;0.094398609
3351.0076;0.98243;0.98831974;0.89940055;0.08891919
3351.0928;0.9806602;0.99268336;0.90932263;0.083360728
3351.178;0.92605793;0.99612505;0.91839732;0.077727727
3351.2631;0.83224913;0.9985549;0.92653006;0.07202484
3351.3483;0.93704225;0.99987905;0.93362219;0.066256867
3351.4335;0.96243522;1;0.93957126;0.060428738
3351.5186;0.83526336;0.998817;0.94427149;0.054545512
3351.6038;0.91085641;0.99622661;0.94761425;0.04861236
3351.6889;0.99726877;0.99212327;0.94948871;0.042634559
3351.7741;0.9420982;0.98640003;0.94978255;0.036617481
3351.8593;0.93357591;0.97894942;0.94838284;0.030566579
3351.9444;0.8058545;0.96966438;0.945177;0.02448738
3352.0296;0.91267953;0.95843932;0.94005385;0.018385471
3352.1148;0.87993778;0.94517132;0.93290483;0.012266486
3352.1999;0.82610247;0.92976143;0.92362533;0.006136097
3352.2851;0.79814295;0.91211605;0.91211605;-1.08E-17
3352.3703;0.79123706;0.89214842;0.89828452;-0.006136097
3352.4554;0.77259568;0.86978019;0.88204668;-0.012266486
3352.5406;0.78784518;0.844943;0.86332847;-0.018385471
3352.6257;0.65038505;0.81758012;0.8420675;-0.02448738
3352.7109;0.64495621;0.7876481;0.81821468;-0.030566579
3352.7961;0.53729094;0.75511836;0.79173584;-0.036617481
3352.8812;0.69538324;0.71997869;0.76261325;-0.042634559
3352.9664;0.56841747;0.68223471;0.73084707;-0.04861236
3353.0516;0.53829469;0.64191112;0.69645663;-0.054545512
3353.1367;0.46189656;0.59905277;0.65948151;-0.060428738
3353.2219;0.38375839;0.55372553;0.6199824;-0.066256867
3353.307;0.30852366;0.50601687;0.57804171;-0.07202484
3353.3922;0.39928904;0.45603615;0.53376387;-0.077727727
3353.4774;0.24104574;0.40391455;0.48727527;-0.083360728
3353.5625;0.12397983;0.3498047;0.43872389;-0.08891919
3353.6477;0.12310803;0.29387992;0.38827853;-0.094398609
3353.7329;0.067385267;0.23633305;0.3361277;-0.099794643
3353.818;0.014726751;0.177375;0.28247811;-0.10510312
3353.9032;-0.17582346;0.11723283;0.22755286;-0.11032002
3353.9883;-0.14326487;0.056147654;0.1715892;-0.11544154
3354.0735;-0.29214744;-0.005627906;0.11483613;-0.12046404
3354.1587;-0.41814013;-0.06783238;0.057551687;-0.12538407
3354.2438;-0.39189441;-0.13019837;-7.67E-17;-0.13019837
3354.329;-0.44422351;-0.19245559;-0.057551687;-0.1349039
3354.4142;-0.48568803;-0.25433394;-0.11483613;-0.1394978
3354.4993;-0.56080482;-0.31556663;-0.1715892;-0.14397743
3354.5845;-0.81630929;-0.3758932;-0.22755286;-0.14834034
3354.6697;-0.64956689;-0.43506241;-0.28247811;-0.1525843
3354.7548;-0.65854194;-0.49283498;-0.3361277;-0.15670729
3354.84;-0.66742344;-0.54898601;-0.38827853;-0.16070748
3354.9251;-0.89686656;-0.60330716;-0.43872389;-0.16458327
